lineup_size,lineup_player_ids,lineup_player_names,team_name,opp_lineup_size,opp_lineup_player_ids,opp_lineup_player_names,opp_team_name,games_used,stint_count,possessions,sec_played,min_played,min_played_str,sec_per_game,min_per_game,min_per_game_str,PTS,PTS_per_game,PTS_per100,PTS_per36,PTS_allowed,PTS_allowed_per_game,PTS_allowed_per100,PTS_allowed_per36,FGA,FGA_per_game,FGA_per100,FGA_per36,FGM,FGM_per_game,FGM_per100,FGM_per36,2PA,2PA_per_game,2PA_per100,2PA_per36,2PM,2PM_per_game,2PM_per100,2PM_per36,3PA,3PA_per_game,3PA_per100,3PA_per36,3PM,3PM_per_game,3PM_per100,3PM_per36,FTA,FTA_per_game,FTA_per100,FTA_per36,FTM,FTM_per_game,FTM_per100,FTM_per36,ORB,ORB_per_game,ORB_per100,ORB_per36,DRB,DRB_per_game,DRB_per100,DRB_per36,ORB_allowed,ORB_allowed_per_game,ORB_allowed_per100,ORB_allowed_per36,DRB_allowed,DRB_allowed_per_game,DRB_allowed_per100,DRB_allowed_per36,TOV,TOV_per_game,TOV_per100,TOV_per36,AST,AST_per_game,AST_per100,AST_per36,STL,STL_per_game,STL_per100,STL_per36,BLK,BLK_per_game,BLK_per100,BLK_per36,Fouls,Fouls_per_game,Fouls_per100,Fouls_per36,FT_allowed,FT_allowed_per_game,FT_allowed_per100,FT_allowed_per36,ORtg,DRtg,NetRtg,PACE,PM_total,PM_per_game,PM_per100,MIN_total,MIN_per_game,eFG,TS,FG2_pct,FG3_pct,FT_pct,TOV_pct,AST_ratio,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,Foul_per_poss,FT_allowed_rate_per100,FT_rate
2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,2,76|10887,曾柏喻/德魯,新竹御嵿攻城獅,1,40,45.0,672.93,11.22,11:13,672.93,11.22,11:13,24.0,24.0,53.33,77.04,13.0,13.0,28.89,41.73,20.0,20.0,44.44,64.2,10.0,10.0,22.22,32.1,12.0,12.0,26.67,38.52,6.0,6.0,13.33,19.26,8.0,8.0,17.78,25.68,4.0,4.0,8.89,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.22,3.21,9.0,9.0,20.0,28.89,1.0,1.0,2.22,3.21,10.0,10.0,22.22,32.1,2.0,2.0,4.44,6.42,8.0,8.0,17.78,25.68,2.0,2.0,4.44,6.42,1.0,1.0,2.22,3.21,3.0,3.0,6.67,9.63,2.0,2.0,4.44,6.42,53.33,28.89,24.44,96.3,11.0,11.0,24.44,11.22,11.22,0.6,0.6,0.5,0.5,,0.09,0.8,0.09,0.9,0.48,4.44,2.22,0.07,4.44,0.0
2,76|10887,曾柏喻/德魯,新竹御嵿攻城獅,2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,1,40,45.0,672.93,11.22,11:13,672.93,11.22,11:13,13.0,13.0,28.89,41.73,24.0,24.0,53.33,77.04,16.0,16.0,35.56,51.36,5.0,5.0,11.11,16.05,10.0,10.0,22.22,32.1,4.0,4.0,8.89,12.84,6.0,6.0,13.33,19.26,1.0,1.0,2.22,3.21,2.0,2.0,4.44,6.42,2.0,2.0,4.44,6.42,1.0,1.0,2.22,3.21,10.0,10.0,22.22,32.1,1.0,1.0,2.22,3.21,9.0,9.0,20.0,28.89,5.0,5.0,11.11,16.05,2.0,2.0,4.44,6.42,2.0,2.0,4.44,6.42,1.0,1.0,2.22,3.21,4.0,4.0,8.89,12.84,0.0,0.0,0.0,0.0,28.89,53.33,-24.44,96.3,-11.0,-11.0,-24.44,11.22,11.22,0.34,0.39,0.4,0.17,1.0,0.23,0.4,0.1,0.91,0.52,4.44,2.22,0.09,0.0,0.12
2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,2,76|10888,曾柏喻/帕塞獅,新竹御嵿攻城獅,1,45,51.0,715.0,11.92,11:55,715.0,11.92,11:55,17.0,17.0,33.33,51.36,22.0,22.0,43.14,66.46,20.0,20.0,39.22,60.42,7.0,7.0,13.73,21.15,11.0,11.0,21.57,33.23,5.0,5.0,9.8,15.1,9.0,9.0,17.65,27.19,2.0,2.0,3.92,6.04,2.0,2.0,3.92,6.04,1.0,1.0,1.96,3.02,0.0,0.0,0.0,0.0,12.0,12.0,23.53,36.25,0.0,0.0,0.0,0.0,8.0,8.0,15.69,24.17,4.0,4.0,7.84,12.08,6.0,6.0,11.76,18.13,2.0,2.0,3.92,6.04,1.0,1.0,1.96,3.02,6.0,6.0,11.76,18.13,4.0,4.0,7.84,12.08,33.33,43.14,-9.8,102.71,-5.0,-5.0,-9.8,11.92,11.92,0.4,0.41,0.45,0.22,0.5,0.16,0.86,0.0,1.0,0.6,3.92,1.96,0.12,7.84,0.1
2,76|10888,曾柏喻/帕塞獅,新竹御嵿攻城獅,2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,1,45,51.0,715.0,11.92,11:55,715.0,11.92,11:55,22.0,22.0,43.14,66.46,17.0,17.0,33.33,51.36,16.0,16.0,31.37,48.34,8.0,8.0,15.69,24.17,11.0,11.0,21.57,33.23,6.0,6.0,11.76,18.13,5.0,5.0,9.8,15.1,2.0,2.0,3.92,6.04,4.0,4.0,7.84,12.08,4.0,4.0,7.84,12.08,0.0,0.0,0.0,0.0,8.0,8.0,15.69,24.17,0.0,0.0,0.0,0.0,12.0,12.0,23.53,36.25,6.0,6.0,11.76,18.13,4.0,4.0,7.84,12.08,3.0,3.0,5.88,9.06,3.0,3.0,5.88,9.06,4.0,4.0,7.84,12.08,2.0,2.0,3.92,6.04,43.14,33.33,9.8,102.71,5.0,5.0,9.8,11.92,11.92,0.56,0.62,0.55,0.4,1.0,0.25,0.5,0.0,1.0,0.4,5.88,5.88,0.08,3.92,0.25
2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,2,10885|10887,劉丞勳/德魯,新竹御嵿攻城獅,1,39,44.0,652.93,10.88,10:53,652.93,10.88,10:53,21.0,21.0,47.73,69.47,13.0,13.0,29.55,43.01,20.0,20.0,45.45,66.16,9.0,9.0,20.45,29.77,12.0,12.0,27.27,39.7,6.0,6.0,13.64,19.85,8.0,8.0,18.18,26.47,3.0,3.0,6.82,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.27,3.31,9.0,9.0,20.45,29.77,1.0,1.0,2.27,3.31,9.0,9.0,20.45,29.77,2.0,2.0,4.55,6.62,6.0,6.0,13.64,19.85,2.0,2.0,4.55,6.62,1.0,1.0,2.27,3.31,3.0,3.0,6.82,9.92,2.0,2.0,4.55,6.62,47.73,29.55,18.18,97.04,8.0,8.0,18.18,10.88,10.88,0.52,0.52,0.5,0.38,,0.09,0.67,0.1,0.9,0.5,4.55,2.27,0.07,4.55,0.0
2,10885|10887,劉丞勳/德魯,新竹御嵿攻城獅,2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,1,39,44.0,652.93,10.88,10:53,652.93,10.88,10:53,13.0,13.0,29.55,43.01,21.0,21.0,47.73,69.47,15.0,15.0,34.09,49.62,5.0,5.0,11.36,16.54,9.0,9.0,20.45,29.77,4.0,4.0,9.09,13.23,6.0,6.0,13.64,19.85,1.0,1.0,2.27,3.31,2.0,2.0,4.55,6.62,2.0,2.0,4.55,6.62,1.0,1.0,2.27,3.31,9.0,9.0,20.45,29.77,1.0,1.0,2.27,3.31,9.0,9.0,20.45,29.77,5.0,5.0,11.36,16.54,2.0,2.0,4.55,6.62,2.0,2.0,4.55,6.62,1.0,1.0,2.27,3.31,4.0,4.0,9.09,13.23,0.0,0.0,0.0,0.0,29.55,47.73,-18.18,97.04,-8.0,-8.0,-18.18,10.88,10.88,0.37,0.41,0.44,0.17,1.0,0.24,0.4,0.1,0.9,0.5,4.55,2.27,0.09,0.0,0.13
2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,2,10885|10888,劉丞勳/帕塞獅,新竹御嵿攻城獅,1,29,32.0,468.0,7.8,07:48,468.0,7.8,07:48,14.0,14.0,43.75,64.62,13.0,13.0,40.62,60.0,14.0,14.0,43.75,64.62,6.0,6.0,18.75,27.69,8.0,8.0,25.0,36.92,4.0,4.0,12.5,18.46,6.0,6.0,18.75,27.69,2.0,2.0,6.25,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,25.0,36.92,0.0,0.0,0.0,0.0,6.0,6.0,18.75,27.69,2.0,2.0,6.25,9.23,4.0,4.0,12.5,18.46,2.0,2.0,6.25,9.23,0.0,0.0,0.0,0.0,3.0,3.0,9.38,13.85,2.0,2.0,6.25,9.23,43.75,40.62,3.12,98.46,1.0,1.0,3.12,7.8,7.8,0.5,0.5,0.5,0.33,,0.12,0.67,0.0,1.0,0.57,6.25,0.0,0.09,6.25,0.0
2,10885|10888,劉丞勳/帕塞獅,新竹御嵿攻城獅,2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,1,29,32.0,468.0,7.8,07:48,468.0,7.8,07:48,13.0,13.0,40.62,60.0,14.0,14.0,43.75,64.62,11.0,11.0,34.38,50.77,5.0,5.0,15.62,23.08,7.0,7.0,21.88,32.31,4.0,4.0,12.5,18.46,4.0,4.0,12.5,18.46,1.0,1.0,3.12,4.62,2.0,2.0,6.25,9.23,2.0,2.0,6.25,9.23,0.0,0.0,0.0,0.0,6.0,6.0,18.75,27.69,0.0,0.0,0.0,0.0,8.0,8.0,25.0,36.92,3.0,3.0,9.38,13.85,2.0,2.0,6.25,9.23,1.0,1.0,3.12,4.62,1.0,1.0,3.12,4.62,3.0,3.0,9.38,13.85,0.0,0.0,0.0,0.0,40.62,43.75,-3.12,98.46,-1.0,-1.0,-3.12,7.8,7.8,0.5,0.55,0.57,0.25,1.0,0.2,0.4,0.0,1.0,0.43,3.12,3.12,0.09,0.0,0.18
2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,2,10887|10888,德魯/帕塞獅,新竹御嵿攻城獅,1,29,32.0,468.0,7.8,07:48,468.0,7.8,07:48,14.0,14.0,43.75,64.62,13.0,13.0,40.62,60.0,14.0,14.0,43.75,64.62,6.0,6.0,18.75,27.69,8.0,8.0,25.0,36.92,4.0,4.0,12.5,18.46,6.0,6.0,18.75,27.69,2.0,2.0,6.25,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,25.0,36.92,0.0,0.0,0.0,0.0,6.0,6.0,18.75,27.69,2.0,2.0,6.25,9.23,4.0,4.0,12.5,18.46,2.0,2.0,6.25,9.23,0.0,0.0,0.0,0.0,3.0,3.0,9.38,13.85,2.0,2.0,6.25,9.23,43.75,40.62,3.12,98.46,1.0,1.0,3.12,7.8,7.8,0.5,0.5,0.5,0.33,,0.12,0.67,0.0,1.0,0.57,6.25,0.0,0.09,6.25,0.0
2,10887|10888,德魯/帕塞獅,新竹御嵿攻城獅,2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,1,29,32.0,468.0,7.8,07:48,468.0,7.8,07:48,13.0,13.0,40.62,60.0,14.0,14.0,43.75,64.62,11.0,11.0,34.38,50.77,5.0,5.0,15.62,23.08,7.0,7.0,21.88,32.31,4.0,4.0,12.5,18.46,4.0,4.0,12.5,18.46,1.0,1.0,3.12,4.62,2.0,2.0,6.25,9.23,2.0,2.0,6.25,9.23,0.0,0.0,0.0,0.0,6.0,6.0,18.75,27.69,0.0,0.0,0.0,0.0,8.0,8.0,25.0,36.92,3.0,3.0,9.38,13.85,2.0,2.0,6.25,9.23,1.0,1.0,3.12,4.62,1.0,1.0,3.12,4.62,3.0,3.0,9.38,13.85,0.0,0.0,0.0,0.0,40.62,43.75,-3.12,98.46,-1.0,-1.0,-3.12,7.8,7.8,0.5,0.55,0.57,0.25,1.0,0.2,0.4,0.0,1.0,0.43,3.12,3.12,0.09,0.0,0.18
2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,3,75|76|10885,高國豪/曾柏喻/劉丞勳,新竹御嵿攻城獅,1,38,43.0,645.93,10.77,10:46,645.93,10.77,10:46,21.0,21.0,48.84,70.22,13.0,13.0,30.23,43.47,19.0,19.0,44.19,63.54,9.0,9.0,20.93,30.1,12.0,12.0,27.91,40.13,6.0,6.0,13.95,20.06,7.0,7.0,16.28,23.41,3.0,3.0,6.98,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,3.34,9.0,9.0,20.93,30.1,1.0,1.0,2.33,3.34,9.0,9.0,20.93,30.1,2.0,2.0,4.65,6.69,6.0,6.0,13.95,20.06,2.0,2.0,4.65,6.69,1.0,1.0,2.33,3.34,3.0,3.0,6.98,10.03,2.0,2.0,4.65,6.69,48.84,30.23,18.6,95.86,8.0,8.0,18.6,10.77,10.77,0.55,0.55,0.5,0.43,,0.1,0.67,0.1,0.9,0.5,4.65,2.33,0.07,4.65,0.0
3,75|76|10885,高國豪/曾柏喻/劉丞勳,新竹御嵿攻城獅,2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,1,38,43.0,645.93,10.77,10:46,645.93,10.77,10:46,13.0,13.0,30.23,43.47,21.0,21.0,48.84,70.22,15.0,15.0,34.88,50.16,5.0,5.0,11.63,16.72,9.0,9.0,20.93,30.1,4.0,4.0,9.3,13.38,6.0,6.0,13.95,20.06,1.0,1.0,2.33,3.34,2.0,2.0,4.65,6.69,2.0,2.0,4.65,6.69,1.0,1.0,2.33,3.34,9.0,9.0,20.93,30.1,1.0,1.0,2.33,3.34,9.0,9.0,20.93,30.1,5.0,5.0,11.63,16.72,2.0,2.0,4.65,6.69,2.0,2.0,4.65,6.69,1.0,1.0,2.33,3.34,4.0,4.0,9.3,13.38,0.0,0.0,0.0,0.0,30.23,48.84,-18.6,95.86,-8.0,-8.0,-18.6,10.77,10.77,0.37,0.41,0.44,0.17,1.0,0.24,0.4,0.1,0.9,0.5,4.65,2.33,0.09,0.0,0.13
2,79|89,張宗憲/蔣淯安,福爾摩沙夢想家,3,75|76|10887,高國豪/曾柏喻/德魯,新竹御嵿攻城獅,1,38,43.0,645.93,10.77,10:46,645.93,10.77,10:46,21.0,21.0,48.84,70.22,13.0,13.0,30.23,43.47,19.0,19.0,44.19,63.54,9.0,9.0,20.93,30.1,12.0,12.0,27.91,40.13,6.0,6.0,13.95,20.06,7.0,7.0,16.28,23.41,3.0,3.0,6.98,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,3.34,9.0,9.0,20.93,30.1,1.0,1.0,2.33,3.34,9.0,9.0,20.93,30.1,2.0,2.0,4.65,6.69,6.0,6.0,13.95,20.06,2.0,2.0,4.65,6.69,1.0,1.0,2.33,3.34,3.0,3.0,6.98,10.03,2.0,2.0,4.65,6.69,48.84,30.23,18.6,95.86,8.0,8.0,18.6,10.77,10.77,0.55,0.55,0.5,0.43,,0.1,0.67,0.1,0.9,0.5,4.65,2.33,0.07,4.65,0.0
